src_new\org\argouml\cognitive\ToDoList.java,src_new\org\argouml\cognitive\critics\Agency.java,1
src_new\org\argouml\cognitive\ToDoList.java,src_new\org\argouml\cognitive\critics\CompoundCritic.java,1
src_new\org\argouml\cognitive\ToDoList.java,src_new\org\argouml\cognitive\critics\Critic.java,1
src_new\org\argouml\cognitive\ToDoList.java,src_new\org\argouml\cognitive\ui\TabToDo.java,1
src_new\org\argouml\cognitive\ToDoList.java,src_new\org\argouml\cognitive\ui\ToDoPane.java,1
src_new\org\argouml\cognitive\ToDoList.java,src_new\org\argouml\ui\Actions.java,1
src_new\org\argouml\cognitive\ToDoList.java,src_new\org\argouml\uml\ui\UMLAction.java,1
src_new\org\argouml\cognitive\ToDoList.java,src_new\org\argouml\util\FileFilters.java,1
src_new\org\argouml\cognitive\ToDoList.java,src_new\org\argouml\application\api\Configuration.java,1
src_new\org\argouml\cognitive\ToDoList.java,src_new\org\argouml\application\configuration\ConfigurationProperties.java,1
src_new\org\argouml\cognitive\ToDoList.java,src_new\org\argouml\uml\ui\UMLComboBoxModel2.java,1
src_new\org\argouml\cognitive\ToDoList.java,src_new\org\argouml\cognitive\ItemUID.java,1
src_new\org\argouml\cognitive\ToDoList.java,src_new\org\argouml\uml\cognitive\ProjectMemberTodoList.java,1
src_new\org\argouml\cognitive\ToDoList.java,src_new\org\argouml\persistence\XMIParser.java,1
src_new\org\argouml\cognitive\ToDoList.java,src\model\src\org\argouml\model\Facade.java,1
src_new\org\argouml\cognitive\ToDoList.java,src\model\src\org\argouml\model\ModelManagementHelper.java,1
src_new\org\argouml\cognitive\ToDoList.java,src\model\src\org\argouml\model\StateMachinesHelper.java,1
src_new\org\argouml\cognitive\ToDoList.java,src\model\src\org\argouml\model\AbstractStateMachinesHelperDecorator.java,1
src_new\org\argouml\cognitive\ToDoList.java,src_new\org\argouml\notation\Notation.java,1
src_new\org\argouml\cognitive\ToDoList.java,src_new\org\argouml\notation\NotationName.java,1
src_new\org\argouml\cognitive\checklist\CheckItem.java,src_new\org\argouml\cognitive\checklist\CheckManager.java,1
src_new\org\argouml\cognitive\checklist\CheckItem.java,src_new\org\argouml\cognitive\checklist\Checklist.java,1
src_new\org\argouml\cognitive\checklist\CheckItem.java,src_new\org\argouml\cognitive\checklist\ChecklistStatus.java,1
src_new\org\argouml\cognitive\checklist\CheckItem.java,src_new\org\argouml\cognitive\checklist\ui\TabChecklist.java,1
src_new\org\argouml\cognitive\checklist\CheckItem.java,src_new\org\argouml\notation\NotationHelper.java,1
src_new\org\argouml\cognitive\checklist\CheckManager.java,src_new\org\argouml\cognitive\checklist\Checklist.java,2
src_new\org\argouml\cognitive\checklist\CheckManager.java,src_new\org\argouml\cognitive\checklist\ChecklistStatus.java,1
src_new\org\argouml\cognitive\checklist\CheckManager.java,src_new\org\argouml\cognitive\checklist\ui\TabChecklist.java,3
src_new\org\argouml\cognitive\checklist\CheckManager.java,src_new\org\argouml\uml\cognitive\checklist\Init.java,1
src_new\org\argouml\cognitive\checklist\Checklist.java,src_new\org\argouml\cognitive\checklist\ChecklistStatus.java,1
src_new\org\argouml\cognitive\checklist\Checklist.java,src_new\org\argouml\cognitive\checklist\ui\TabChecklist.java,2
src_new\org\argouml\cognitive\checklist\ChecklistStatus.java,src_new\org\argouml\cognitive\checklist\ui\TabChecklist.java,1
src_new\org\argouml\cognitive\checklist\ui\TabChecklist.java,src_new\org\argouml\cognitive\ui\DesignIssuesDialog.java,1
src_new\org\argouml\cognitive\checklist\ui\TabChecklist.java,src_new\org\argouml\cognitive\ui\GoalsDialog.java,1
src_new\org\argouml\cognitive\checklist\ui\TabChecklist.java,src_new\org\argouml\ui\DetailsPane.java,1
src_new\org\argouml\cognitive\checklist\ui\TabChecklist.java,src_new\org\argouml\ui\MultiEditorPane.java,1
src_new\org\argouml\cognitive\checklist\ui\TabChecklist.java,src_new\org\argouml\ui\StylePanel.java,1
src_new\org\argouml\cognitive\checklist\ui\TabChecklist.java,src_new\org\argouml\ui\TabFigTarget.java,1
src_new\org\argouml\cognitive\checklist\ui\TabChecklist.java,src_new\org\argouml\ui\TabText.java,1
src_new\org\argouml\cognitive\checklist\ui\TabChecklist.java,src_new\org\argouml\uml\cognitive\checklist\Init.java,1
src_new\org\argouml\cognitive\checklist\ui\TabChecklist.java,src_new\org\argouml\uml\diagram\collaboration\ui\UMLCollaborationDiagram.java,1
src_new\org\argouml\cognitive\checklist\ui\TabChecklist.java,src_new\org\argouml\ui\TabTarget.java,1
src_new\org\argouml\cognitive\critics\Agency.java,src_new\org\argouml\cognitive\critics\ControlMech.java,1
src_new\org\argouml\cognitive\critics\Agency.java,src_new\org\argouml\cognitive\ui\AddToDoItemDialog.java,1
src_new\org\argouml\cognitive\critics\Agency.java,src_new\org\argouml\cognitive\ui\DismissToDoItemDialog.java,1
src_new\org\argouml\cognitive\critics\Agency.java,src_new\org\argouml\cognitive\ui\TabToDo.java,1
src_new\org\argouml\cognitive\critics\Agency.java,src_new\org\argouml\cognitive\ui\ToDoPane.java,1
src_new\org\argouml\cognitive\critics\Agency.java,src_new\org\argouml\cognitive\ui\ToDoPerspective.java,1
src_new\org\argouml\cognitive\critics\Agency.java,src_new\org\argouml\language\java\cognitive\critics\CrMultipleInheritance.java,1
src_new\org\argouml\cognitive\critics\Agency.java,src_new\org\argouml\pattern\cognitive\critics\CrConsiderSingleton.java,1
src_new\org\argouml\cognitive\critics\Agency.java,src_new\org\argouml\ui\FindDialog.java,1
src_new\org\argouml\cognitive\critics\Agency.java,src_new\org\argouml\uml\cognitive\critics\CrCircularInheritance.java,1
src_new\org\argouml\cognitive\critics\Agency.java,src_new\org\argouml\uml\cognitive\critics\Init.java,1
src_new\org\argouml\cognitive\critics\Agency.java,src_new\org\argouml\application\api\Configuration.java,1
src_new\org\argouml\cognitive\critics\Agency.java,src_new\org\argouml\language\java\generator\CompositeCodePiece.java,1
src_new\org\argouml\cognitive\critics\Agency.java,src_new\org\argouml\application\modules\ModuleLoader.java,1
src_new\org\argouml\cognitive\critics\Agency.java,src_new\org\argouml\application\events\ArgoEventPump.java,1
src_new\org\argouml\cognitive\critics\Agency.java,src_new\org\argouml\uml\cognitive\critics\CrZeroLengthEdge.java,1
src_new\org\argouml\cognitive\critics\Agency.java,src_new\org\argouml\persistence\PersistenceManager.java,1
src_new\org\argouml\cognitive\critics\Agency.java,src_new\org\argouml\persistence\SAXParserBase.java,1
src_new\org\argouml\cognitive\critics\Agency.java,src_new\org\argouml\model\uml\CoreHelperImpl.java,1
src_new\org\argouml\cognitive\critics\Agency.java,src_new\org\argouml\model\uml\NSUMLModelFacade.java,1
src_new\org\argouml\cognitive\critics\Agency.java,src_new\org\argouml\ui\AbstractArgoJPanel.java,1
src_new\org\argouml\cognitive\critics\Agency.java,src_new\org\argouml\notation\Notation.java,1
src_new\org\argouml\cognitive\critics\CompoundCritic.java,src_new\org\argouml\cognitive\critics\ControlMech.java,1
src_new\org\argouml\cognitive\critics\CompoundCritic.java,src_new\org\argouml\cognitive\critics\Critic.java,3
src_new\org\argouml\cognitive\critics\CompoundCritic.java,src_new\org\argouml\cognitive\ResolvedCritic.java,1
src_new\org\argouml\cognitive\critics\ControlMech.java,src_new\org\argouml\cognitive\critics\Critic.java,1
src_new\org\argouml\cognitive\critics\ControlMech.java,src_new\org\argouml\cognitive\critics\StandardCM.java,1
src_new\org\argouml\cognitive\critics\ControlMech.java,src_new\org\argouml\uml\cognitive\critics\CrZeroLengthEdge.java,1
src_new\org\argouml\cognitive\critics\Critic.java,src_new\org\argouml\cognitive\critics\SnoozeOrder.java,1
src_new\org\argouml\cognitive\critics\Critic.java,src_new\org\argouml\cognitive\ui\WizDescription.java,1
